制造商型号,厂家,描述,库存数量,批号,起订量,香港(美金),单价含税(13%),货期,操作
0603WAJ0102T5E,UniOhm,,35000,17+,5000+,-,¥0.0025,1-3个工作日,购买
0805W8F1000T5E,UniOhm,,35000,19+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8J0335T5E,UniOhm,,35000,17+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0121T5E,UniOhm,,35000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0603WAF1001T5E,UniOhm,,35000,18+,5000+,-,¥0.0030,1-3个工作日,购买
TC0550F110JT5G,UniOhm,,35000,18+,5000+,-,¥0.0215,1-3个工作日,购买
1206W4J0301T5E,UniOhm,,35000,18,5000+,-,¥0.0069,1-3个工作日,购买
1206W4J0244T5E,UniOhm,,35000,1611+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8F4022T5E,UniOhm,,35000,1810,5000+,-,¥0.0051,1-3个工作日,购买
TC0650F300KT5J,UniOhm,,35000,18+,5000+,-,¥0.0359,1-3个工作日,购买
1206W4F3903T5E,UniOhm,,35000,17+,5000+,-,¥0.0858,1-3个工作日,购买
0805W8J0200T5E,UniOhm,,35000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0603WAF3602T5E,UniOhm,,35000,18+,5000+,-,¥0.0030,1-3个工作日,购买
1210W2J0122T5E,UniOhm,,35000,18+,5000+,-,¥0.0193,1-3个工作日,购买
0805W8F2002T5E,UniOhm,,35000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F560JT5E,UniOhm,,35000,18+,5000+,-,¥0.0051,1-3个工作日,购买
1206W4F2492T5E,UniOhm,,35000,A,5000+,-,¥0.0858,1-3个工作日,购买
TC0525F1200T5G,UniOhm,,35000,18+,5000+,-,¥0.0359,1-3个工作日,购买
TC0550F1503T5G,UniOhm,,35000,A,5000+,-,¥0.0226,1-3个工作日,购买
0805W8F1204T5E,UniOhm,,35000,18+,5000+,-,¥0.0093,1-3个工作日,购买
1206W4J0515T5E,UniOhm,,35000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0603WAJ0391T5E,UniOhm,,35000,18+,5000+,-,¥0.0025,1-3个工作日,购买
CRCW0603510RFKEA,VISHAY,RES SMD 510 OHM 1% 1/10W 0603,35000,17+,1+  10+  100+  250+  500+,-,¥0.2520  ¥0.1235  ¥0.0588  ¥0.0271  ¥0.0137,1-3个工作日,购买
201007F110KT4E,UniOhm,,32000,17+,4000+,-,¥0.0714,1-3个工作日,购买
201007F1200T4E,UniOhm,,32000,17+,4000+,-,¥0.0432,1-3个工作日,购买
181207J0201T4E,UniOhm,,32000,17+,4000+,-,¥0.0518,1-3个工作日,购买
25121WF100KT4E,UniOhm,,32000,17+,4000+,-,¥0.0996,1-3个工作日,购买
201007J0222T4E,UniOhm,,32000,17+,4000+,-,¥0.0333,1-3个工作日,购买
181207J0332T4E,UniOhm,,32000,17+,4000+,-,¥0.0518,1-3个工作日,购买
2010W2J0111T4E,UniOhm,,32000,17+,4000+,-,¥0.0333,1-3个工作日,购买
25121WF100KT4E,UniOhm,,32000,17+,4000+,-,¥0.0996,1-3个工作日,购买
2010W2J0101T4E,UniOhm,,32000,17+,4000+,-,¥0.0333,1-3个工作日,购买
2010W2J0910T4E,UniOhm,,32000,17+,4000+,-,¥0.0333,1-3个工作日,购买
25121WJ0162T4E,UniOhm,,32000,17+,4000+,-,¥0.0611,1-3个工作日,购买
2010W2F2003T4E,UniOhm,,32000,18+,4000+,-,¥0.0432,1-3个工作日,购买
25121WF150KT4E,UniOhm,,32000,18+,4000+,-,¥0.0996,1-3个工作日,购买
JMK107ABJ106KA-T,Taiyo Yuden,,32000,18+,10+  50+  100+  500+  1000+,-,¥0.0622  ¥0.0575  ¥0.0498  ¥0.0451  ¥0.0404,1-3个工作日,购买
181207F5100T4E,UniOhm,,32000,17+,4000+,-,¥0.0730,1-3个工作日,购买
25121WF1303T4E,UniOhm,2512 1W ±100PPM 130KΩ ±1% 200V -55℃~+155℃,32000,18+,4000+,-,¥0.0794,1-3个工作日,购买
1206W4J0390T5E,UniOhm,,30000,1612+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8F3401T5E,UniOhm,,30000,17+,5000+,-,¥0.0051,1-3个工作日,购买
1206W4F5602T5E,UniOhm,,30000,17+,5000+,-,¥0.0858,1-3个工作日,购买
0402WGF1601TCE,UniOhm,,30000,17+,10000+,-,¥0.0017,1-3个工作日,购买
0603WAJ0392T5E,UniOhm,,30000,17+,5000+,-,¥0.0025,1-3个工作日,购买
0402WGF1503TCE,UniOhm,,30000,17+,10000+,-,¥0.0017,1-3个工作日,购买
0603WAF270KT5E,UniOhm,,30000,1611+,5000+,-,¥0.0038,1-3个工作日,购买
0402WGF5603TCE,UniOhm,,30000,17+,10000+,-,¥0.0017,1-3个工作日,购买
0805W8F3012T5E,UniOhm,,30000,16+,5000+,-,¥0.0051,1-3个工作日,购买
1206W4F180KT5E,UniOhm,,30000,18+,5000+,-,¥0.0103,1-3个工作日,购买
0805W8F7502T5E,UniOhm,,30000,16+,5000+,-,¥0.0051,1-3个工作日,购买
0402WGF1872TCE,UniOhm,,30000,18+,10000+,-,¥0.0017,1-3个工作日,购买
0402WGF1621TCE,UniOhm,,30000,18+,10000+,-,¥0.0017,1-3个工作日,购买
0805W8F2005T5E,UniOhm,,30000,17+,5000+,-,¥0.0127,1-3个工作日,购买
0201WMF2400TCE,UniOhm,0201 1/20W ±200PPM 240RΩ ±1% 25V -55℃~+155℃,30000,15+,10000+,-,¥0.0029,1-3个工作日,购买
0201WMJ0152TCE,UniOhm,0201 1/20W ±200PPM 1.5KΩ ±5% 25V -55℃~+155℃,30000,15+,10000+,-,¥0.0023,1-3个工作日,购买
0805W8F5111T5E,UniOhm,,30000,16+,5000+,-,¥0.0051,1-3个工作日,购买
1206W4J0245T5E,UniOhm,,30000,17+,5000+,-,¥0.0069,1-3个工作日,购买
0603WAF2152T5E,UniOhm,,30000,17+,5000+,-,¥0.0030,1-3个工作日,购买
1206W4F1302T5E,UniOhm,,30000,17+,5000+,-,¥0.0858,1-3个工作日,购买
0402WGJ0272TCE,UniOhm,,30000,16+,10000+,-,¥0.0013,1-3个工作日,购买
0402WGF6804TCE,UniOhm,,30000,17+,10000+,-,¥0.0027,1-3个工作日,购买
1206W4F300JT5E,UniOhm,,30000,1612+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4F6203T5E,UniOhm,,30000,16+,5000+,-,¥0.0858,1-3个工作日,购买
1210W2J0681T5E,UniOhm,,30000,18+,5000+,-,¥0.0193,1-3个工作日,购买
0603WAF2552T5E,UniOhm,,30000,17+,5000+,-,¥0.0030,1-3个工作日,购买
0805W8J082JT5E,UniOhm,,30000,17+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8F820JT5E,UniOhm,,30000,16,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F330JT5E,UniOhm,,30000,17+,5000+,-,¥0.0051,1-3个工作日,购买
1206W4F2202T5E,UniOhm,,30000,17+,5000+,-,¥0.0858,1-3个工作日,购买
0805W8F1002T5E,UniOhm,,30000,17+,5000+,-,¥0.0051,1-3个工作日,购买
RS-05K47R0FT,FENGHUA,,30000,17+,1+  10+  100+  250+  500+,-,¥0.0687  ¥0.0392  ¥0.0211  ¥0.0118  ¥0.0057,1-3个工作日,购买
0603WAJ0430T5E,UniOhm,,30000,17+,5000+,-,¥0.0025,1-3个工作日,购买
0805W8F160JT5E,UniOhm,,30000,17+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8J0363T5E,UniOhm,0805 1/8W ±100PPM 36KΩ ±5% 150V -55℃~+155℃,30000,17+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8F7504T5E,UniOhm,,30000,17+,5000+,-,¥0.0057,1-3个工作日,购买
0805W8J082JT5E,UniOhm,0805 1/8W ±400PPM 8.2RΩ ±5% 150V -55℃~+155℃,30000,15/16,5000+,-,¥0.0043,1-3个工作日,购买
0603WAJ0272T5E,UniOhm,,30000,17+,5000+,-,¥0.0025,1-3个工作日,购买
0805W8F510JT5E,UniOhm,,30000,17+,5000+,-,¥0.0051,1-3个工作日,购买
TC0325B3302T5E,UniOhm,,30000,17+,5000+,-,¥0.0660,1-3个工作日,购买
1206W4J0184T5E,UniOhm,,30000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8J0565T5E,UniOhm,0805 1/8W ±100PPM 5.6MΩ ±5% 150V -55℃~+155℃,30000,17+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8F1300T5E,UniOhm,,30000,17+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F510JT5E,UniOhm,,30000,17+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F430JT5E,UniOhm,,30000,17+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F7500T5E,UniOhm,,30000,17+,5000+,-,¥0.0051,1-3个工作日,购买
SDCL1005C2N0STDF,sunlord,,30000,18+,1+  10+  100+  250+  500+,-,¥0.1821  ¥0.0848  ¥0.0407  ¥0.0189  ¥0.0092,1-3个工作日,购买
RS-03K10R0FT,FENGHUA,,30000,17+,1+  10+  100+  250+  500+,-,¥0.0451  ¥0.0217  ¥0.0124  ¥0.0061  ¥0.0032,1-3个工作日,购买
0805W8F249JT5E,UniOhm,,30000,17+,5000+,-,¥0.0051,1-3个工作日,购买
0603WAF6200T5E,UniOhm,,30000,1806+,5000+,-,¥0.0030,1-3个工作日,购买
1206W4F4021T5E,UniOhm,,30000,17+,5000+,-,¥0.0858,1-3个工作日,购买
0603WAF120JT5E,UniOhm,,30000,1705+,5000+,-,¥0.0030,1-3个工作日,购买
0402WGJ0823TCE,UniOhm,,30000,17+,10000+,-,¥0.0013,1-3个工作日,购买
0805W8F2212T5E,UniOhm,,30000,17+,5000+,-,¥0.0051,1-3个工作日,购买
0402WGJ0433TCE,UniOhm,,30000,17+,10000+,-,¥0.0013,1-3个工作日,购买
0603WAF5604T5E,UniOhm,,30000,17+,5000+,-,¥0.0030,1-3个工作日,购买
0603WAF8204T5E,UniOhm,,30000,17+,5000+,-,¥0.0030,1-3个工作日,购买
0805W8F750KT5E,UniOhm,,30000,17+,5000+,-,¥0.0065,1-3个工作日,购买
0402WGF3901TCE,UniOhm,,30000,17+,10000+,-,¥0.0017,1-3个工作日,购买
1206W4J0184T5E,UniOhm,,30000,1706+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4F7501T5E,UniOhm,,30000,17+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4J0911T5E,UniOhm,,30000,17+,5000+,-,¥0.0069,1-3个工作日,购买
0402WGF2001TCE,UniOhm,,30000,18+,10000+,-,¥0.0017,1-3个工作日,购买
0402WGF7503TCE,UniOhm,,30000,17+,10000+,-,¥0.0017,1-3个工作日,购买
0805W8J0391T5E,UniOhm,,30000,1806,5000+,-,¥0.0043,1-3个工作日,购买
1206W4J0681T5E,UniOhm,,30000,17+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8F8452T5E,UniOhm,,30000,17+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F3900T5E,UniOhm,,30000,17+,5000+,-,¥0.0051,1-3个工作日,购买
0402WGJ033JTCE,UniOhm,,30000,17+,10000+,-,¥0.0013,1-3个工作日,购买
0603WAJ0180T5E,UniOhm,,30000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0805W8F3303T5E,UniOhm,,30000,17+,5000+,-,¥0.0051,1-3个工作日,购买
1206W4F200JT5E,UniOhm,,30000,18+,5000+,-,¥0.0858,1-3个工作日,购买
0402WGF9102TCE,UniOhm,,30000,17+,10000+,-,¥0.0017,1-3个工作日,购买
0603WAF510JT5E,UniOhm,,30000,1810+,5000+,-,¥0.0030,1-3个工作日,购买
0402WGF1204TCE,UniOhm,,30000,17+,10000+,-,¥0.0027,1-3个工作日,购买
0402WGF1100TCE,UniOhm,,30000,17+,10000+,-,¥0.0017,1-3个工作日,购买
0402WGF1301TCE,UniOhm,,30000,17+,10000+,-,¥0.0017,1-3个工作日,购买
0402WGF2703TCE,UniOhm,,30000,17+,10000+,-,¥0.0017,1-3个工作日,购买
1206W4J0751T5E,UniOhm,,30000,A,5000+,-,¥0.0069,1-3个工作日,购买
0603WAF390JT5E,UniOhm,,30000,1712+,5000+,-,¥0.0030,1-3个工作日,购买
0402WGF1804TCE,UniOhm,,30000,17+,10000+,-,¥0.0027,1-3个工作日,购买
1206W4J0363T5E,UniOhm,,30000,17+,5000+,-,¥0.0069,1-3个工作日,购买
CL05C150JB5NNNC,Samsung,CAP CER 15PF 50V 5% NP0 0402,30000,17,1+  10+  100+  250+  500+,-,¥0.0889  ¥0.0444  ¥0.0235  ¥0.0117  ¥0.0064,1-3个工作日,购买
0402WGF1500TCE,UniOhm,,30000,18+,10000+,-,¥0.0017,1-3个工作日,购买
RC-02K472JT,FENGHUA,,30000,18+,1+  10+  100+  250+  500+,-,¥0.1115  ¥0.0546  ¥0.0296  ¥0.0156  ¥0.0087,1-3个工作日,购买
0805W8J0750T5E,UniOhm,,30000,18+,5000+,-,¥0.0043,1-3个工作日,购买
4D02WGJ0000TCE,UniOhm,,30000,17+,5000+,-,¥0.0136,1-3个工作日,购买
0402WGJ0335TCE,UniOhm,,30000,17+,10000+,-,¥0.0013,1-3个工作日,购买
0402WGJ039JTCE,UniOhm,,30000,17+,10000+,-,¥0.0013,1-3个工作日,购买
0402WGF5491TCE,UniOhm,,30000,18+,10000+,-,¥0.0017,1-3个工作日,购买
0402WGF3303TCE,UniOhm,,30000,18+,10000+,-,¥0.0017,1-3个工作日,购买
0402WGJ0102TCE,UniOhm,,30000,-,10000+,-,¥0.0013,1-3个工作日,购买
0805W8F4304T5E,UniOhm,,30000,17+,5000+,-,¥0.0057,1-3个工作日,购买
0603WAJ0225T5E,UniOhm,,30000,17+,5000+,-,¥0.0025,1-3个工作日,购买
1206W4F2401T5E,UniOhm,,30000,17+,5000+,-,¥0.0858,1-3个工作日,购买
0805W8J047JT5E,UniOhm,,30000,17+,5000+,-,¥0.0043,1-3个工作日,购买
0603WAF1803T5E,UniOhm,,30000,17+,5000+,-,¥0.0030,1-3个工作日,购买
0603WAF1804T5E,UniOhm,,30000,17+,5000+,-,¥0.0030,1-3个工作日,购买
0402WGF3652TCE,UniOhm,,30000,16+,10000+,-,¥0.0017,1-3个工作日,购买
0402WGF3602TCE,UniOhm,,30000,17+,10000+,-,¥0.0017,1-3个工作日,购买
0402WGF3602TCE,UniOhm,,30000,17+,10000+,-,¥0.0017,1-3个工作日,购买
0402WGF560JTCE,UniOhm,,30000,17+,10000+,-,¥0.0017,1-3个工作日,购买
1206W4F910LT5E,UniOhm,,30000,17+,5000+,-,¥0.0164,1-3个工作日,购买
0402WGF330KTCE,UniOhm,,30000,17+,10000+,-,¥0.0027,1-3个工作日,购买
1206W4F150LT5E,UniOhm,,30000,17+,5000+,-,¥0.0189,1-3个工作日,购买
0402WGJ0622TCE,UniOhm,,30000,17+,10000+,-,¥0.0013,1-3个工作日,购买
0805W8F300KT5E,UniOhm,,30000,18+,5000+,-,¥0.0065,1-3个工作日,购买
1206W4J0273T5E,UniOhm,,30000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0603WAF7500T5E,UniOhm,,30000,1806+,5000+,-,¥0.0030,1-3个工作日,购买
0603WAJ0753T5E,UniOhm,,30000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0402WGF3900TCE,UniOhm,,30000,17+,10000+,-,¥0.0017,1-3个工作日,购买
0805W8J0750T5E,UniOhm,,30000,18+,5000+,-,¥0.0043,1-3个工作日,购买
1206W4J0395T5E,UniOhm,,30000,17+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8J0472T5E,UniOhm,,30000,A,5000+,-,¥0.0043,1-3个工作日,购买
0402WGF4023TCE,UniOhm,,30000,-,10000+,-,¥0.0017,1-3个工作日,购买
0402WGF4422TCE,UniOhm,,30000,18+,10000+,-,¥0.0017,1-3个工作日,购买
0402WGJ0751TCE,UniOhm,,30000,17+,10000+,-,¥0.0013,1-3个工作日,购买
1206W4F100LT5E,UniOhm,,30000,18+,5000+,-,¥0.0189,1-3个工作日,购买
0402WGJ0112TCE,UniOhm,,30000,17+,10000+,-,¥0.0013,1-3个工作日,购买
JMK325B7476MMHPR,Taiyo Yuden,,30000,17+,1000+,-,¥0.8362,1-3个工作日,购买
HKQ0603W3N9B-T,Taiyo Yuden,,30000,17+,15000+,-,¥0.0274,1-3个工作日,购买
0402WGF6802TCE,UniOhm,,30000,17+,10000+,-,¥0.0017,1-3个工作日,购买
1206W4F7502T5E,UniOhm,,30000,17+,5000+,-,¥0.0858,1-3个工作日,购买
0805W8F2005T5E,UniOhm,,30000,18+,5000+,-,¥0.0129,1-3个工作日,购买
1206W4F150JT5E,UniOhm,,30000,18+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4F4703T5E,UniOhm,,30000,18+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4F6803T5E,UniOhm,,30000,18+,5000+,-,¥0.0858,1-3个工作日,购买
0805W8J0473T5E,UniOhm,,30000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0402WGF2200TCE,UniOhm,,30000,17+,10000+,-,¥0.0017,1-3个工作日,购买
0805W8F6341T5E,UniOhm,,30000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F2002T5E,UniOhm,,30000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F5901T5E,UniOhm,,30000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F1303T5E,UniOhm,,30000,18,5000+,-,¥0.0051,1-3个工作日,购买
1206W4J0270T5E,UniOhm,,30000,18,5000+,-,¥0.0069,1-3个工作日,购买
0805W8F5103T5E,UniOhm,,30000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8J015JT5E,UniOhm,,30000,17+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0152T5E,UniOhm,,30000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0000T5E,UniOhm,,30000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0152T5E,UniOhm,,30000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0223T5E,UniOhm,,30000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0603WAF4993T5E,UniOhm,,30000,A,5000+,-,¥0.0030,1-3个工作日,购买
0402WGF1502TCE,UniOhm,,30000,A,10000+,-,¥0.0017,1-3个工作日,购买
1206W4F280KT5E,UniOhm,,30000,A,5000+,-,¥0.0103,1-3个工作日,购买
1206W4J0684T5E,UniOhm,,30000,18+,5000+,-,¥0.0069,1-3个工作日,购买
EMK316ABJ226ML-T,Taiyo Yuden,CAP CER 22UF 16V 20% X5R 1206,30000,17+,2000+,-,¥0.1695,1-3个工作日,购买
1206W4J0514T5E,UniOhm,,30000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0402WGF1740TCE,UniOhm,,30000,-,10000+,-,¥0.0017,1-3个工作日,购买
0805W8F5100T5E,UniOhm,,30000,A,5000+,-,¥0.0051,1-3个工作日,购买
4D03WGJ0103T5E,UniOhm,,30000,18+,5000+,-,¥0.0133,1-3个工作日,购买
1206W4F150KT5E,UniOhm,,30000,17+,5000+,-,¥0.0103,1-3个工作日,购买
1206W4F3602T5E,UniOhm,,30000,17+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4J0104T5E,UniOhm,,30000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4J0104T5E,UniOhm,,30000,18+,5000+,-,¥0.0069,1-3个工作日,购买
JMK212ABJ226MG-T,Taiyo Yuden,CAP CER 22UF 6.3V 20% X5R 0805,30000,18+,3000+  6000+  12000+  24000+,-,¥0.1698  ¥0.1544  ¥0.1443  ¥0.1260,1-3个工作日,购买
0805W8F2493T5E,UniOhm,,30000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F8061T5E,UniOhm,,30000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F5102T5E,UniOhm,,30000,18+,5000+,-,¥0.0051,1-3个工作日,购买
1206W4F130KT5E,UniOhm,,30000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206W4J0360T5E,UniOhm,,30000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0402WGF9092TCE,UniOhm,,30000,18+,10000+,-,¥0.0017,1-3个工作日,购买
0805W8F412KT5E,UniOhm,,30000,18+,5000+,-,¥0.0065,1-3个工作日,购买
0805W8J0101T5E,UniOhm,,30000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0101T5E,UniOhm,,30000,18+,5000+,-,¥0.0043,1-3个工作日,购买
1206W4J0270T5E,UniOhm,,30000,18,5000+,-,¥0.0069,1-3个工作日,购买
JMK212ABJ106KG-T,Taiyo Yuden,,30000,18+,10+  50+  100+  500+  1000+,-,¥0.0972  ¥0.0899  ¥0.0778  ¥0.0705  ¥0.0632,1-3个工作日,购买
0805W8F4701T5E,UniOhm,,30000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0603WAF2204T5E,UniOhm,,30000,18+,5000+,-,¥0.0057,1-3个工作日,购买
0402WGJ0200TCE,UniOhm,,30000,A,10000+,-,¥0.0013,1-3个工作日,购买
1206W4F330JT5E,UniOhm,,30000,18,5000+,-,¥0.0858,1-3个工作日,购买
0805W8F3901T5E,UniOhm,,30000,18+,5000+,-,¥0.0051,1-3个工作日,购买
1206W4J0513T5E,UniOhm,,30000,A,5000+,-,¥0.0069,1-3个工作日,购买
0805W8J0223T5E,UniOhm,,30000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0223T5E,UniOhm,,30000,18+,5000+,-,¥0.0043,1-3个工作日,购买
TC0625F300JT5J,UniOhm,,30000,A,5000+,-,¥0.0235,1-3个工作日,购买
0805W8J0204T5E,UniOhm,,30000,A,5000+,-,¥0.0043,1-3个工作日,购买
0805W8F2401T5E,UniOhm,,30000,18+,5000+,-,¥0.0051,1-3个工作日,购买
1206W4J051JT5E,UniOhm,,30000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8F4701T5E,Yageo,,30000,17+,1+  10+  100+  250+  500+,-,¥0.0775  ¥0.0400  ¥0.0229  ¥0.0128  ¥0.0070,1-3个工作日,购买
0603WAF1202T5E,UniOhm,,30000,18+,5000+,-,¥0.0030,1-3个工作日,购买
TC0250F3902TCC,UniOhm,,30000,19+,10000+,-,¥0.0195,1-3个工作日,购买
1206W4J0000T5E,UniOhm,,30000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4J0000T5E,UniOhm,,30000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4J0000T5E,UniOhm,,30000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0603WAJ0392T5E,UniOhm,,30000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0603WAF1002T5E,UniOhm,,30000,18+,5000+,-,¥0.0030,1-3个工作日,购买
0603WAF4702T5E,UniOhm,,30000,18+,5000+,-,¥0.0030,1-3个工作日,购买
1206W4J0510T5E,UniOhm,,30000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4J0201T5E,UniOhm,,30000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4F4702T5E,UniOhm,,30000,19+,5000+,-,¥0.0858,1-3个工作日,购买
0201WMJ0330TCE,UniOhm,,30000,18+,10000+,-,¥0.0023,1-3个工作日,购买
1206W4J0684T5E,UniOhm,,30000,18,5000+,-,¥0.0069,1-3个工作日,购买
0402WGJ0104TCE,UniOhm,,30000,18+,10000+,-,¥0.0013,1-3个工作日,购买
1206W4J033KT5E,UniOhm,,30000,18+,5000+,-,¥0.0180,1-3个工作日,购买
TC0250F1203TCC,UniOhm,,30000,19+,10000+,-,¥0.0200,1-3个工作日,购买
TC0250F1203TCC,UniOhm,,30000,19+,10000+,-,¥0.0200,1-3个工作日,购买
0402WGF5602TCE,UniOhm,,30000,19+,10000+,-,¥0.0017,1-3个工作日,购买
0805W8F4302T5E,UniOhm,,30000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0603WAJ0103T5E,UniOhm,,30000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0805W8J0623T5E,UniOhm,,30000,17+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8F1003T5E,UniOhm,,30000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0402WGJ0105TCE,UniOhm,,30000,18+,10000+,-,¥0.0013,1-3个工作日,购买
0402WGF510KTCE,UniOhm,,30000,18+,10000+,-,¥0.0027,1-3个工作日,购买
0402WGJ0153TCE,UniOhm,,30000,18+,10000+,-,¥0.0013,1-3个工作日,购买
0402WGJ0104TCE,UniOhm,,30000,18+,10000+,-,¥0.0013,1-3个工作日,购买
0805W8F3001T5E,UniOhm,,30000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0603WAJ0754T5E,UniOhm,,30000,17+,5000+,-,¥0.0025,1-3个工作日,购买
1206W4F191KT5E,UniOhm,,30000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206W4F261KT5E,UniOhm,,30000,18+,5000+,-,¥0.0103,1-3个工作日,购买
0805W8J0000T5E,UniOhm,,30000,A,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0512T5E,UniOhm,,30000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0603WAJ0104T5E,UniOhm,,30000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0805W8J0512T5E,UniOhm,,30000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0106T5E,UniOhm,,30000,18+,5000+,-,¥0.0043,1-3个工作日,购买
TC0650F150KT5J,UniOhm,,30000,18+,5000+,-,¥0.0359,1-3个工作日,购买
0805W8J0513T5E,UniOhm,,30000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8F1005T5E,UniOhm,,30000,18+,5000+,-,¥0.0093,1-3个工作日,购买
0805W8F1182T5E,UniOhm,,30000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8J0106T5E,UniOhm,,30000,18+,5000+,-,¥0.0043,1-3个工作日,购买
1206W4J0220T5E,UniOhm,,30000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8J0105T5E,UniOhm,,30000,A,5000+,-,¥0.0043,1-3个工作日,购买
0402WGF2000TCE,UniOhm,,30000,18,10000+,-,¥0.0017,1-3个工作日,购买
1206W4F6803T5E,UniOhm,,30000,18+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4J0515T5E,UniOhm,,30000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4J0220T5E,UniOhm,,30000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0402WGF750JTCE,UniOhm,,30000,A,10000+,-,¥0.0017,1-3个工作日,购买
RC0805FR075K1L,Yageo,,30000,17+,1+  10+  100+  250+  500+,-,¥0.1982  ¥0.1055  ¥0.0533  ¥0.0268  ¥0.0142,1-3个工作日,购买
0402WGJ0121TCE,UniOhm,,30000,18+,10000+,-,¥0.0013,1-3个工作日,购买
RC0603FR-078K2L,Yageo,RES SMD 8.2K OHM 1% 1/10W 0603,30000,17+,1+  10+  100+  250+  500+,-,¥0.1981  ¥0.0969  ¥0.0471  ¥0.0259  ¥0.0128,1-3个工作日,购买
1206W4F1003T5E,UniOhm,,30000,18+,5000+,-,¥0.0858,1-3个工作日,购买
TC0550F1003T5G,UniOhm,,30000,18+,5000+,-,¥0.0215,1-3个工作日,购买
0201WMJ0201TEE,UniOhm,,30000,18+,10000+,-,¥0.0023,1-3个工作日,购买
0402WGJ012JTCE,UniOhm,,30000,17+,10000+,-,¥0.0013,1-3个工作日,购买
0402WGJ0391TCE,UniOhm,,30000,17+,10000+,-,¥0.0013,1-3个工作日,购买
